 
Spack activated with install: /g100_work/cin_staff/lbellen1/spack-0.18.1/install , modules: /g100_work/cin_staff/lbellen1/spack-0.18.1/modules and cache: /g100_work/cin_staff/lbellen1/spack-0.18.1/cache
 
 
 
 
 
 
 
Currently Loaded Modulefiles:
 1) profile/base(default)                                          
 2) profile/candidate                                              
 3) spack/preprod-0.18.1-01                                        
 4) autoload                                                       
 5) cubelib/4.6--intel--2021.6.0-fe6 <aL>                          
 6) cubew/4.6--intel--2021.6.0-pdx <aL>                            
 7) intel-oneapi-mpi/2021.6.0--intel--2021.6.0-mco <aL>            
 8) otf2/2.3--intel--2021.6.0-dcw <aL>                             
 9) scorep/7.0--intel-oneapi-mpi--2021.6.0--intel--2021.6.0-l52    
10) scalasca/2.6--intel-oneapi-mpi--2021.6.0--intel--2021.6.0-txs  
11) intel-oneapi-compilers/2021.4.0(default)                       

Key:
(symbolic-version)  <module-tag>  <aL>=auto-loaded  
scorep --mpp=mpi mpiifort -fpp -O3 -c boundary.f90
scorep --mpp=mpi mpiifort -fpp -O3 -c jacobi.f90
scorep --mpp=mpi mpiifort -fpp -O3 -c cfdio.f90
scorep --mpp=mpi mpiifort -fpp -O3 -c cfd.f90
scorep --mpp=mpi mpiifort -fpp -O3 -o exe boundary.o cfd.o cfdio.o jacobi.o 
S=C=A=N: Scalasca 2.6 runtime summarization
S=C=A=N: ./scorep_exe_20_sum experiment archive
S=C=A=N: Tue Feb 11 14:15:24 2025: Collect start
/opt/slurm/current/bin/srun --cpu-bind=cores --cpus-per-task=1 -n 20 exe 10 10000
 Scale factor =  10, iterations =  10000, tolerance =   0.000    
 Running CFD on  640 x  640 grid using   20 process(es)
 
 Starting main loop ...
 completed iteration          810 , error =   1.459578592789356E-003
 completed iteration          820 , error =   1.446083479321365E-003
 completed iteration          830 , error =   1.432873466493498E-003
 completed iteration          840 , error =   1.419939206175346E-003
 completed iteration          850 , error =   1.407271763265776E-003
 completed iteration          860 , error =   1.394862592846028E-003
 completed iteration          870 , error =   1.382703518845013E-003
 completed iteration          880 , error =   1.370786714100675E-003
 completed iteration          890 , error =   1.359104681711540E-003
 completed iteration          900 , error =   1.347650237581187E-003
 completed iteration          910 , error =   1.336416494067400E-003
 completed iteration          920 , error =   1.325396844654761E-003
 completed iteration          930 , error =   1.314584949575985E-003
 completed iteration          940 , error =   1.303974722314177E-003
 completed iteration          950 , error =   1.293560316923205E-003
 completed iteration          960 , error =   1.283336116108363E-003
 completed iteration          970 , error =   1.273296720014692E-003
 completed iteration          980 , error =   1.263436935673956E-003
 completed iteration          990 , error =   1.253751767065279E-003
 completed iteration         1000 , error =   1.244236405748120E-003
 completed iteration         1010 , error =   1.234886222029058E-003
 completed iteration         1020 , error =   1.225696756627386E-003
 completed iteration         1030 , error =   1.216663712806235E-003
 completed iteration         1040 , error =   1.207782948939644E-003
 completed iteration         1050 , error =   1.199050471486895E-003
 completed iteration         1060 , error =   1.190462428348461E-003
 completed iteration         1070 , error =   1.182015102579633E-003
 completed iteration         1080 , error =   1.173704906438933E-003
 completed iteration         1090 , error =   1.165528375751047E-003
 completed iteration         1100 , error =   1.157482164564736E-003
 completed iteration         1110 , error =   1.149563040087788E-003
 completed iteration         1120 , error =   1.141767877882236E-003
 completed iteration         1130 , error =   1.134093657304487E-003
 completed iteration         1140 , error =   1.126537457175545E-003
 completed iteration         1150 , error =   1.119096451668105E-003
 completed iteration         1160 , error =   1.111767906397667E-003
 completed iteration         1170 , error =   1.104549174705970E-003
 completed iteration         1180 , error =   1.097437694125748E-003
 completed iteration         1190 , error =   1.090430983016520E-003
 completed iteration         1200 , error =   1.083526637361698E-003
 completed iteration         1210 , error =   1.076722327718086E-003
 completed iteration         1220 , error =   1.070015796309323E-003
 completed iteration         1230 , error =   1.063404854255362E-003
 completed iteration         1240 , error =   1.056887378930497E-003
 completed iteration         1250 , error =   1.050461311443086E-003
 completed iteration         1260 , error =   1.044124654230423E-003
 completed iteration         1270 , error =   1.037875468762588E-003
 completed iteration         1280 , error =   1.031711873349576E-003
 completed iteration         1290 , error =   1.025632041046278E-003
 completed iteration         1300 , error =   1.019634197650131E-003
 completed iteration         1310 , error =   1.013716619786921E-003
 completed iteration         1320 , error =   1.007877633079884E-003
 completed iteration         1330 , error =   1.002115610398139E-003
 completed iteration         1340 , error =   9.964289701803685E-004
 completed iteration         1350 , error =   9.908161748298826E-004
 completed iteration         1360 , error =   9.852757291776773E-004
 completed iteration         1370 , error =   9.798061790100704E-004
 completed iteration         1380 , error =   9.744061096577114E-004
 completed iteration         1390 , error =   9.690741446430422E-004
 completed iteration         1400 , error =   9.638089443833414E-004
 completed iteration         1410 , error =   9.586092049467275E-004
 completed iteration         1420 , error =   9.534736568585945E-004
 completed iteration         1430 , error =   9.484010639560772E-004
 completed iteration         1440 , error =   9.433902222882980E-004
 completed iteration         1450 , error =   9.384399590602446E-004
 completed iteration         1460 , error =   9.335491316183738E-004
 completed iteration         1470 , error =   9.287166264758071E-004
 completed iteration         1480 , error =   9.239413583755341E-004
 completed iteration         1490 , error =   9.192222693897545E-004
 completed iteration         1500 , error =   9.145583280537860E-004
 completed iteration         1510 , error =   9.099485285330060E-004
 completed iteration         1520 , error =   9.053918898212918E-004
 completed iteration         1530 , error =   9.008874549696897E-004
 completed iteration         1540 , error =   8.964342903438009E-004
 completed iteration         1550 , error =   8.920314849088603E-004
 completed iteration         1560 , error =   8.876781495410976E-004
 completed iteration         1570 , error =   8.833734163644029E-004
 completed iteration         1580 , error =   8.791164381111315E-004
 completed iteration         1590 , error =   8.749063875060432E-004
 completed iteration         1600 , error =   8.707424566723911E-004
 completed iteration         1610 , error =   8.666238565593047E-004
 completed iteration         1620 , error =   8.625498163894026E-004
 completed iteration         1630 , error =   8.585195831260295E-004
 completed iteration         1640 , error =   8.545324209590911E-004
 completed iteration         1650 , error =   8.505876108089066E-004
 completed iteration         1660 , error =   8.466844498471784E-004
 completed iteration         1670 , error =   8.428222510345509E-004
 completed iteration         1680 , error =   8.390003426739460E-004
 completed iteration         1690 , error =   8.352180679791473E-004
 completed iteration         1700 , error =   8.314747846579711E-004
 completed iteration         1710 , error =   8.277698645094858E-004
 completed iteration         1720 , error =   8.241026930346766E-004
 completed iteration         1730 , error =   8.204726690600879E-004
 completed iteration         1740 , error =   8.168792043738891E-004
 completed iteration         1750 , error =   8.133217233739458E-004
 completed iteration         1760 , error =   8.097996627273607E-004
 completed iteration         1770 , error =   8.063124710410918E-004
 completed iteration         1780 , error =   8.028596085432388E-004
 completed iteration         1790 , error =   7.994405467745511E-004
 completed iteration         1800 , error =   7.960547682898068E-004
 completed iteration         1810 , error =   7.927017663687032E-004
 completed iteration         1820 , error =   7.893810447358482E-004
 completed iteration         1830 , error =   7.860921172895968E-004
 completed iteration         1840 , error =   7.828345078393495E-004
 completed iteration         1850 , error =   7.796077498510051E-004
 completed iteration         1860 , error =   7.764113862003346E-004
 completed iteration         1870 , error =   7.732449689338871E-004
 completed iteration         1880 , error =   7.701080590372632E-004
 completed iteration         1890 , error =   7.670002262104080E-004
 completed iteration         1900 , error =   7.639210486497189E-004
 completed iteration         1910 , error =   7.608701128367328E-004
 completed iteration         1920 , error =   7.578470133331220E-004
 completed iteration         1930 , error =   7.548513525818165E-004
 completed iteration         1940 , error =   7.518827407140172E-004
 completed iteration         1950 , error =   7.489407953619134E-004
 completed iteration         1960 , error =   7.460251414768797E-004
 completed iteration         1970 , error =   7.431354111529951E-004
 completed iteration         1980 , error =   7.402712434557021E-004
 completed iteration         1990 , error =   7.374322842553752E-004
 completed iteration         2000 , error =   7.346181860657300E-004
 completed iteration         2010 , error =   7.318286078868337E-004
 completed iteration         2020 , error =   7.290632150525630E-004
 completed iteration         2030 , error =   7.263216790824380E-004
 completed iteration         2040 , error =   7.236036775375703E-004
 completed iteration         2050 , error =   7.209088938807234E-004
 completed iteration         2060 , error =   7.182370173402105E-004
 completed iteration         2070 , error =   7.155877427776360E-004
 completed iteration         2080 , error =   7.129607705592382E-004
 completed iteration         2090 , error =   7.103558064308207E-004
 completed iteration         2100 , error =   7.077725613960890E-004
 completed iteration         2110 , error =   7.052107515982936E-004
 completed iteration         2120 , error =   7.026700982051088E-004
 completed iteration         2130 , error =   7.001503272965869E-004
 completed iteration         2140 , error =   6.976511697561662E-004
 completed iteration         2150 , error =   6.951723611645464E-004
 completed iteration         2160 , error =   6.927136416964399E-004
 completed iteration         2170 , error =   6.902747560200104E-004
 completed iteration         2180 , error =   6.878554531990108E-004
 completed iteration         2190 , error =   6.854554865974474E-004
 completed iteration         2200 , error =   6.830746137867705E-004
 completed iteration         2210 , error =   6.807125964554612E-004
 completed iteration         2220 , error =   6.783692003209659E-004
 completed iteration         2230 , error =   6.760441950439081E-004
 completed iteration         2240 , error =   6.737373541444848E-004
 completed iteration         2250 , error =   6.714484549210101E-004
 completed iteration         2260 , error =   6.691772783705504E-004
 completed iteration         2270 , error =   6.669236091115296E-004
 completed iteration         2280 , error =   6.646872353083112E-004
 completed iteration         2290 , error =   6.624679485976849E-004
 completed iteration         2300 , error =   6.602655440171632E-004
 completed iteration         2310 , error =   6.580798199350791E-004
 completed iteration         2320 , error =   6.559105779824075E-004
 completed iteration         2330 , error =   6.537576229862887E-004
 completed iteration         2340 , error =   6.516207629051616E-004
 completed iteration         2350 , error =   6.494998087654867E-004
 completed iteration         2360 , error =   6.473945746000290E-004
 completed iteration         2370 , error =   6.453048773876243E-004
 completed iteration         2380 , error =   6.432305369943874E-004
 completed iteration         2390 , error =   6.411713761163699E-004
 completed iteration         2400 , error =   6.391272202235564E-004
 completed iteration         2410 , error =   6.370978975052151E-004
 completed iteration         2420 , error =   6.350832388165430E-004
 completed iteration         2430 , error =   6.330830776265693E-004
 completed iteration         2440 , error =   6.310972499672907E-004
 completed iteration         2450 , error =   6.291255943839972E-004
 completed iteration         2460 , error =   6.271679518867620E-004
 completed iteration         2470 , error =   6.252241659030560E-004
 completed iteration         2480 , error =   6.232940822314669E-004
 completed iteration         2490 , error =   6.213775489964741E-004
 completed iteration         2500 , error =   6.194744166042711E-004
 completed iteration         2510 , error =   6.175845376996149E-004
 completed iteration         2520 , error =   6.157077671236261E-004
 completed iteration         2530 , error =   6.138439618725752E-004
 completed iteration         2540 , error =   6.119929810575888E-004
 completed iteration         2550 , error =   6.101546858652718E-004
 completed iteration         2560 , error =   6.083289395192006E-004
 completed iteration         2570 , error =   6.065156072422932E-004
 completed iteration         2580 , error =   6.047145562200126E-004
 completed iteration         2590 , error =   6.029256555643617E-004
 completed iteration         2600 , error =   6.011487762787374E-004
 completed iteration         2610 , error =   5.993837912234719E-004
 completed iteration         2620 , error =   5.976305750822114E-004
 completed iteration         2630 , error =   5.958890043289643E-004
 completed iteration         2640 , error =   5.941589571959195E-004
 completed iteration         2650 , error =   5.924403136419287E-004
 completed iteration         2660 , error =   5.907329553216740E-004
 completed iteration         2670 , error =   5.890367655555076E-004
 completed iteration         2680 , error =   5.873516292999433E-004
 completed iteration         2690 , error =   5.856774331187577E-004
 completed iteration         2700 , error =   5.840140651547272E-004
 completed iteration         2710 , error =   5.823614151019526E-004
 completed iteration         2720 , error =   5.807193741787646E-004
 completed iteration         2730 , error =   5.790878351012232E-004
 completed iteration         2740 , error =   5.774666920571337E-004
 completed iteration         2750 , error =   5.758558406806500E-004
 completed iteration         2760 , error =   5.742551780273603E-004
 completed iteration         2770 , error =   5.726646025499397E-004
 completed iteration         2780 , error =   5.710840140742569E-004
 completed iteration         2790 , error =   5.695133137760119E-004
 completed iteration         2800 , error =   5.679524041578227E-004
 completed iteration         2810 , error =   5.664011890268083E-004
 completed iteration         2820 , error =   5.648595734726051E-004
 completed iteration         2830 , error =   5.633274638458428E-004
 completed iteration         2840 , error =   5.618047677370512E-004
 completed iteration         2850 , error =   5.602913939559957E-004
 completed iteration         2860 , error =   5.587872525114170E-004
 completed iteration         2870 , error =   5.572922545912033E-004
 completed iteration         2880 , error =   5.558063125429096E-004
 completed iteration         2890 , error =   5.543293398547234E-004
 completed iteration         2900 , error =   5.528612511367620E-004
 completed iteration         2910 , error =   5.514019621027575E-004
 completed iteration         2920 , error =   5.499513895521005E-004
 completed iteration         2930 , error =   5.485094513522318E-004
 completed iteration         2940 , error =   5.470760664213932E-004
 completed iteration         2950 , error =   5.456511547116849E-004
 completed iteration         2960 , error =   5.442346371924813E-004
 completed iteration         2970 , error =   5.428264358341520E-004
 completed iteration         2980 , error =   5.414264735920972E-004
 completed iteration         2990 , error =   5.400346743910994E-004
 completed iteration         3000 , error =   5.386509631099590E-004
 completed iteration         3010 , error =   5.372752655664392E-004
 completed iteration         3020 , error =   5.359075085024913E-004
 completed iteration         3030 , error =   5.345476195697450E-004
 completed iteration         3040 , error =   5.331955273153077E-004
 completed iteration         3050 , error =   5.318511611677950E-004
 completed iteration         3060 , error =   5.305144514236427E-004
 completed iteration         3070 , error =   5.291853292336775E-004
 completed iteration         3080 , error =   5.278637265899159E-004
 completed iteration         3090 , error =   5.265495763126482E-004
 completed iteration         3100 , error =   5.252428120377142E-004
 completed iteration         3110 , error =   5.239433682040498E-004
 completed iteration         3120 , error =   5.226511800414539E-004
 completed iteration         3130 , error =   5.213661835585628E-004
 completed iteration         3140 , error =   5.200883155310833E-004
 completed iteration         3150 , error =   5.188175134901826E-004
 completed iteration         3160 , error =   5.175537157111486E-004
 completed iteration         3170 , error =   5.162968612022220E-004
 completed iteration         3180 , error =   5.150468896936325E-004
 completed iteration         3190 , error =   5.138037416268423E-004
 completed iteration         3200 , error =   5.125673581439775E-004
 completed iteration         3210 , error =   5.113376810774484E-004
 completed iteration         3220 , error =   5.101146529397546E-004
 completed iteration         3230 , error =   5.088982169134754E-004
 completed iteration         3240 , error =   5.076883168414334E-004
 completed iteration         3250 , error =   5.064848972170245E-004
 completed iteration         3260 , error =   5.052879031747516E-004
 completed iteration         3270 , error =   5.040972804808755E-004
 completed iteration         3280 , error =   5.029129755242585E-004
 completed iteration         3290 , error =   5.017349353073781E-004
 completed iteration         3300 , error =   5.005631074374643E-004
 completed iteration         3310 , error =   4.993974401178214E-004
 completed iteration         3320 , error =   4.982378821392888E-004
 completed iteration         3330 , error =   4.970843828718348E-004
 completed iteration         3340 , error =   4.959368922563285E-004
 completed iteration         3350 , error =   4.947953607964061E-004
 completed iteration         3360 , error =   4.936597395505342E-004
 completed iteration         3370 , error =   4.925299801241446E-004
 completed iteration         3380 , error =   4.914060346619640E-004
 completed iteration         3390 , error =   4.902878558404277E-004
 completed iteration         3400 , error =   4.891753968602445E-004
 completed iteration         3410 , error =   4.880686114390812E-004
 completed iteration         3420 , error =   4.869674538043599E-004
 completed iteration         3430 , error =   4.858718786862138E-004
 completed iteration         3440 , error =   4.847818413104978E-004
 completed iteration         3450 , error =   4.836972973919711E-004
 completed iteration         3460 , error =   4.826182031275762E-004
 completed iteration         3470 , error =   4.815445151898088E-004
 completed iteration         3480 , error =   4.804761907202324E-004
 completed iteration         3490 , error =   4.794131873230600E-004
 completed iteration         3500 , error =   4.783554630588902E-004
 completed iteration         3510 , error =   4.773029764384952E-004
 completed iteration         3520 , error =   4.762556864167354E-004
 completed iteration         3530 , error =   4.752135523865879E-004
 completed iteration         3540 , error =   4.741765341732377E-004
 completed iteration         3550 , error =   4.731445920282859E-004
 completed iteration         3560 , error =   4.721176866240490E-004
 completed iteration         3570 , error =   4.710957790479585E-004
 completed iteration         3580 , error =   4.700788307970158E-004
 completed iteration         3590 , error =   4.690668037723815E-004
 completed iteration         3600 , error =   4.680596602740265E-004
 completed iteration         3610 , error =   4.670573629954638E-004
 completed iteration         3620 , error =   4.660598750185788E-004
 completed iteration         3630 , error =   4.650671598085295E-004
 completed iteration         3640 , error =   4.640791812087369E-004
 completed iteration         3650 , error =   4.630959034359520E-004
 completed iteration         3660 , error =   4.621172910753857E-004
 completed iteration         3670 , error =   4.611433090759393E-004
 completed iteration         3680 , error =   4.601739227455010E-004
 completed iteration         3690 , error =   4.592090977462890E-004
 completed iteration         3700 , error =   4.582488000903199E-004
 completed iteration         3710 , error =   4.572929961349026E-004
 completed iteration         3720 , error =   4.563416525782085E-004
 completed iteration         3730 , error =   4.553947364549367E-004
 completed iteration         3740 , error =   4.544522151320183E-004
 completed iteration         3750 , error =   4.535140563043945E-004
 completed iteration         3760 , error =   4.525802279908601E-004
 completed iteration         3770 , error =   4.516506985299727E-004
 completed iteration         3780 , error =   4.507254365760335E-004
 completed iteration         3790 , error =   4.498044110950911E-004
 completed iteration         3800 , error =   4.488875913610578E-004
 completed iteration         3810 , error =   4.479749469518527E-004
 completed iteration         3820 , error =   4.470664477455964E-004
 completed iteration         3830 , error =   4.461620639168983E-004
 completed iteration         3840 , error =   4.452617659331558E-004
 completed iteration         3850 , error =   4.443655245509455E-004
 completed iteration         3860 , error =   4.434733108124396E-004
 completed iteration         3870 , error =   4.425850960419106E-004
 completed iteration         3880 , error =   4.417008518422327E-004
 completed iteration         3890 , error =   4.408205500915067E-004
 completed iteration         3900 , error =   4.399441629396565E-004
 completed iteration         3910 , error =   4.390716628051478E-004
 completed iteration         3920 , error =   4.382030223717111E-004
