 615   15 -0.15996     -0.89286E-01
 625   15 -0.99859E-01 -0.93233E-01
 635   15 -0.37732E-01 -0.95372E-01
   5   25  0.17780E-02 -0.11482E-01
  15   25  0.55706E-02 -0.13252E-01
  25   25  0.10091E-01 -0.17063E-01
  35   25  0.15877E-01 -0.23521E-01
  45   25  0.23522E-01 -0.33727E-01
  55   25  0.33588E-01 -0.49597E-01
  65   25  0.46237E-01 -0.74444E-01
  75   25  0.59979E-01 -0.11385    
  85   25  0.68057E-01 -0.17581    
  95   25  0.52134E-01 -0.26484    
 105   25 -0.12709E-01 -0.36403    
 115   25 -0.12687     -0.43664    
 125   25 -0.26500     -0.46184    
 135   25 -0.40313     -0.43662    
 145   25 -0.51730     -0.36399    
 155   25 -0.58216     -0.26476    
 165   25 -0.59812     -0.17568    
 175   25 -0.59010     -0.11364    
 185   25 -0.57645     -0.74103E-01
 195   25 -0.56394     -0.49054E-01
 205   25 -0.55411     -0.32875E-01
 215   25 -0.54681     -0.22200E-01
 225   25 -0.54156     -0.15039E-01
 235   25 -0.53786     -0.10183E-01
 245   25 -0.53527     -0.68716E-02
 255   25 -0.53350     -0.46100E-02
 265   25 -0.53229     -0.30690E-02
 275   25 -0.53147     -0.20244E-02
 285   25 -0.53094     -0.13216E-02
 295   25 -0.53058     -0.85328E-03
 305   25 -0.53035     -0.54495E-03
 315   25 -0.53021     -0.34511E-03
 325   25 -0.53011     -0.21865E-03
 335   25 -0.53005     -0.14224E-03
 345   25 -0.53001     -0.10130E-03
 355   25 -0.52998     -0.88010E-04
 365   25 -0.52995     -0.10030E-03
 375   25 -0.52990     -0.14164E-03
 385   25 -0.52984     -0.22153E-03
 395   25 -0.52973     -0.35671E-03
 405   25 -0.52956     -0.57300E-03
 415   25 -0.52928     -0.90776E-03
 425   25 -0.52885     -0.14127E-02
 435   25 -0.52818     -0.21566E-02
 445   25 -0.52717     -0.32282E-02
 455   25 -0.52568     -0.47377E-02
 465   25 -0.52350     -0.68164E-02
 475   25 -0.52041     -0.96148E-02
 485   25 -0.51609     -0.13296E-01
 495   25 -0.51018     -0.18025E-01
 505   25 -0.50224     -0.23957E-01
 515   25 -0.49179     -0.31216E-01
 525   25 -0.47830     -0.39877E-01
 535   25 -0.46123     -0.49941E-01
 545   25 -0.44004     -0.61314E-01
 555   25 -0.41427     -0.73794E-01
 565   25 -0.38354     -0.87060E-01
 575   25 -0.34760     -0.10067    
 585   25 -0.30642     -0.11409    
 595   25 -0.26016     -0.12671    
 605   25 -0.20925     -0.13789    
 615   25 -0.15435     -0.14702    
 625   25 -0.96379E-01 -0.15355    
 635   25 -0.36422E-01 -0.15709    
   5   35  0.11977E-02 -0.14499E-01
  15   35  0.37103E-02 -0.16625E-01
  25   35  0.65645E-02 -0.21149E-01
  35   35  0.99408E-02 -0.28666E-01
  45   35  0.13894E-01 -0.40182E-01
  55   35  0.18149E-01 -0.57257E-01
  65   35  0.21646E-01 -0.82146E-01
  75   35  0.21606E-01 -0.11765    
  85   35  0.12145E-01 -0.16589    
  95   35 -0.16097E-01 -0.22478    
 105   35 -0.71463E-01 -0.28390    
 115   35 -0.15301     -0.32728    
 125   35 -0.24957     -0.34301    
 135   35 -0.34613     -0.32726    
 145   35 -0.42768     -0.28384    
 155   35 -0.48306     -0.22468    
 165   35 -0.51133     -0.16573    
 175   35 -0.52083     -0.11738    
 185   35 -0.52094     -0.81704E-01
 195   35 -0.51755     -0.56556E-01
 205   35 -0.51347     -0.39083E-01
 215   35 -0.50977     -0.26968E-01
 225   35 -0.50679     -0.18557E-01
 235   35 -0.50451     -0.12712E-01
 245   35 -0.50283     -0.86539E-02
 255   35 -0.50164     -0.58457E-02
 265   35 -0.50080     -0.39129E-02
 275   35 -0.50022     -0.25924E-02
 285   35 -0.49983     -0.16985E-02
 295   35 -0.49957     -0.10999E-02
 305   35 -0.49940     -0.70428E-03
 315   35 -0.49929     -0.44711E-03
 325   35 -0.49922     -0.28408E-03
 335   35 -0.49918     -0.18563E-03
 345   35 -0.49914     -0.13326E-03
 355   35 -0.49912     -0.11722E-03
 365   35 -0.49909     -0.13523E-03
 375   35 -0.49905     -0.19238E-03
 385   35 -0.49899     -0.30184E-03
 395   35 -0.49889     -0.48660E-03
 405   35 -0.49873     -0.78203E-03
 415   35 -0.49848     -0.12392E-02
 425   35 -0.49808     -0.19287E-02
 435   35 -0.49746     -0.29447E-02
 445   35 -0.49653     -0.44085E-02
 455   35 -0.49514     -0.64708E-02
 465   35 -0.49314     -0.93117E-02
 475   35 -0.49027     -0.13137E-01
 485   35 -0.48627     -0.18170E-01
 495   35 -0.48079     -0.24640E-01
 505   35 -0.47342     -0.32758E-01
 515   35 -0.46372     -0.42699E-01
 525   35 -0.45117     -0.54567E-01
 535   35 -0.43527     -0.68368E-01
 545   35 -0.41551     -0.83979E-01
 555   35 -0.39143     -0.10113    
 565   35 -0.36265     -0.11938    
 575   35 -0.32893     -0.13813    
 585   35 -0.29019     -0.15665    
 595   35 -0.24657     -0.17409    
 605   35 -0.19847     -0.18956    
 615   35 -0.14649     -0.20220    
 625   35 -0.91513E-01 -0.21126    
 635   35 -0.34591E-01 -0.21618    
   5   45  0.59134E-03 -0.16296E-01
  15   45  0.17836E-02 -0.18541E-01
  25   45  0.29783E-02 -0.23265E-01
  35   45  0.40763E-02 -0.30951E-01
  45   45  0.47793E-02 -0.42354E-01
  55   45  0.44011E-02 -0.58507E-01
  65   45  0.15573E-02 -0.80611E-01
  75   45 -0.62479E-02 -0.10964    
  85   45 -0.22868E-01 -0.14541    
  95   45 -0.52845E-01 -0.18506    
 105   45 -0.99134E-01 -0.22230    
 115   45 -0.16036     -0.24900    
 125   45 -0.23038     -0.25869    
 135   45 -0.30040     -0.24898    
 145   45 -0.36163     -0.22224    
 155   45 -0.40793     -0.18494    
 165   45 -0.43793     -0.14521    
 175   45 -0.45457     -0.10933    
 185   45 -0.46242     -0.80099E-01
 195   45 -0.46533     -0.57696E-01
 205   45 -0.46582     -0.41088E-01
 215   45 -0.46527     -0.29001E-01
 225   45 -0.46439     -0.20302E-01
 235   45 -0.46352     -0.14093E-01
 245   45 -0.46277     -0.96940E-02
 255   45 -0.46218     -0.66024E-02
 265   45 -0.46174     -0.44487E-02
 275   45 -0.46142     -0.29634E-02
 285   45 -0.46119     -0.19502E-02
 295   45 -0.46104     -0.12677E-02
 305   45 -0.46093     -0.81442E-03
 315   45 -0.46086     -0.51868E-03
 325   45 -0.46082     -0.33080E-03
 335   45 -0.46079     -0.21745E-03
 345   45 -0.46076     -0.15783E-03
 355   45 -0.46074     -0.14115E-03
 365   45 -0.46072     -0.16547E-03
 375   45 -0.46069     -0.23763E-03
 385   45 -0.46063     -0.37434E-03
 395   45 -0.46054     -0.60439E-03
 405   45 -0.46040     -0.97190E-03
 415   45 -0.46017     -0.15405E-02
 425   45 -0.45982     -0.23980E-02
 435   45 -0.45926     -0.36619E-02
 445   45 -0.45843     -0.54832E-02
 455   45 -0.45719     -0.80499E-02
 465   45 -0.45539     -0.11587E-01
 475   45 -0.45282     -0.16350E-01
 485   45 -0.44923     -0.22622E-01
 495   45 -0.44429     -0.30686E-01
 505   45 -0.43766     -0.40814E-01
 515   45 -0.42890     -0.53224E-01
 525   45 -0.41756     -0.68054E-01
 535   45 -0.40316     -0.85318E-01
 545   45 -0.38521     -0.10487    
 555   45 -0.36328     -0.12639    
 565   45 -0.33698     -0.14933    
 575   45 -0.30605     -0.17295    
 585   45 -0.27038     -0.19632    
 595   45 -0.23007     -0.21838    
 605   45 -0.18542     -0.23801    
 615   45 -0.13702     -0.25408    
 625   45 -0.85667E-01 -0.26562    
 635   45 -0.32397E-01 -0.27189    
   5   55  0.38793E-04 -0.16907E-01
  15   55  0.45324E-04 -0.19080E-01
  25   55 -0.19212E-03 -0.23600E-01
  35   55 -0.94678E-03 -0.30807E-01
  45   55 -0.26850E-02 -0.41188E-01
  55   55 -0.61935E-02 -0.55311E-01
  65   55 -0.12731E-01 -0.73661E-01
  75   55 -0.24136E-01 -0.96306E-01
  85   55 -0.42713E-01 -0.12237    
  95   55 -0.70640E-01 -0.14949    
 105   55 -0.10886     -0.17378    
 115   55 -0.15605     -0.19075    
 125   55 -0.20846     -0.19685    
 135   55 -0.26087     -0.19072    
 145   55 -0.30806     -0.17371    
 155   55 -0.34628     -0.14936    
 165   55 -0.37422     -0.12216    
 175   55 -0.39281     -0.95964E-01
 185   55 -0.40423     -0.73111E-01
 195   55 -0.41080     -0.54442E-01
 205   55 -0.41434     -0.39837E-01
 215   55 -0.41613     -0.28735E-01
 225   55 -0.41695     -0.20468E-01
 235   55 -0.41727     -0.14406E-01
 245   55 -0.41734     -0.10020E-01
 255   55 -0.41730     -0.68865E-02
 265   55 -0.41722     -0.46748E-02
 275   55 -0.41715     -0.31331E-02
 285   55 -0.41708     -0.20726E-02
 295   55 -0.41703     -0.13532E-02
 305   55 -0.41699     -0.87274E-03
 315   55 -0.41696     -0.55796E-03
 325   55 -0.41694     -0.35752E-03
 335   55 -0.41693     -0.23682E-03
 345   55 -0.41691     -0.17432E-03
 355   55 -0.41690     -0.15919E-03
 365   55 -0.41688     -0.19030E-03
 375   55 -0.41685     -0.27637E-03
 385   55 -0.41681     -0.43743E-03
 395   55 -0.41673     -0.70752E-03
 405   55 -0.41661     -0.11385E-02
 415   55 -0.41641     -0.18051E-02
 425   55 -0.41611     -0.28107E-02
 435   55 -0.41563     -0.42929E-02
 445   55 -0.41491     -0.64293E-02
 455   55 -0.41384     -0.94410E-02
 465   55 -0.41228     -0.13592E-01
 475   55 -0.41006     -0.19187E-01
 485   55 -0.40694     -0.26556E-01
 495   55 -0.40266     -0.36039E-01
 505   55 -0.39689     -0.47957E-01
 515   55 -0.38925     -0.62576E-01
 525   55 -0.37934     -0.80067E-01
 535   55 -0.36671     -0.10046    
 545   55 -0.35091     -0.12360    
 555   55 -0.33152     -0.14912    
 565   55 -0.30814     -0.17639    
 575   55 -0.28049     -0.20456    
 585   55 -0.24840     -0.23253    
 595   55 -0.21188     -0.25903    
 605   55 -0.17116     -0.28269    
 615   55 -0.12674     -0.30214    
 625   55 -0.79359E-01 -0.31615    
 635   55 -0.30037E-01 -0.32377    
   5   65 -0.40694E-03 -0.16501E-01
  15   65 -0.13415E-02 -0.18473E-01
  25   65 -0.26653E-02 -0.22529E-01
  35   65 -0.47325E-02 -0.28880E-01
  45   65 -0.80476E-02 -0.37793E-01
  55   65 -0.13334E-01 -0.49515E-01
  65   65 -0.21588E-01 -0.64128E-01
  75   65 -0.34054E-01 -0.81335E-01
  85   65 -0.52059E-01 -0.10020    
  95   65 -0.76621E-01 -0.11896    
 105   65 -0.10790     -0.13520    
 115   65 -0.14479     -0.14629    
 125   65 -0.18489     -0.15022    
 135   65 -0.22498     -0.14626    
 145   65 -0.26187     -0.13513    
 155   65 -0.29315     -0.11884    
 165   65 -0.31771     -0.99984E-01
 175   65 -0.33572     -0.80987E-01
 185   65 -0.34818     -0.63570E-01
 195   65 -0.35642     -0.48637E-01
 205   65 -0.36169     -0.36433E-01
 215   65 -0.36497     -0.26806E-01
 225   65 -0.36696     -0.19410E-01
 235   65 -0.36816     -0.13849E-01
 245   65 -0.36886     -0.97424E-02
 255   65 -0.36927     -0.67589E-02
 265   65 -0.36950     -0.46243E-02
 275   65 -0.36963     -0.31198E-02
 285   65 -0.36970     -0.20754E-02
 295   65 -0.36974     -0.13616E-02
 305   65 -0.36976     -0.88205E-03
 315   65 -0.36976     -0.56641E-03
 325   65 -0.36977     -0.36497E-03
 335   65 -0.36977     -0.24406E-03
 345   65 -0.36976     -0.18281E-03
 355   65 -0.36976     -0.17121E-03
 365   65 -0.36975     -0.20936E-03
 375   65 -0.36972     -0.30791E-03
 385   65 -0.36969     -0.48993E-03
 395   65 -0.36963     -0.79400E-03
 405   65 -0.36953     -0.12787E-02
 415   65 -0.36937     -0.20281E-02
 425   65 -0.36911     -0.31585E-02
 435   65 -0.36872     -0.48252E-02
 445   65 -0.36813     -0.72283E-02
 455   65 -0.36725     -0.10617E-01
 465   65 -0.36596     -0.15290E-01
 475   65 -0.36413     -0.21592E-01
 485   65 -0.36155     -0.29897E-01
 495   65 -0.35800     -0.40594E-01
 505   65 -0.35319     -0.54050E-01
 515   65 -0.34682     -0.70578E-01
 525   65 -0.33852     -0.90382E-01
 535   65 -0.32789     -0.11352    
 545   65 -0.31451     -0.13983    
 555   65 -0.29798     -0.16893    
 565   65 -0.27790     -0.20015    
 575   65 -0.25392     -0.23253    
 585   65 -0.22579     -0.26484    
 595   65 -0.19342     -0.29563    
 605   65 -0.15690     -0.32329    
 615   65 -0.11660     -0.34615    
 625   65 -0.73215E-01 -0.36270    
 635   65 -0.27755E-01 -0.37174    
   5   75 -0.72213E-03 -0.15327E-01
  15   75 -0.23092E-02 -0.17027E-01
  25   75 -0.43454E-02 -0.20492E-01
  35   75 -0.71991E-02 -0.25830E-01
  45   75 -0.11340E-01 -0.33160E-01
  55   75 -0.17369E-01 -0.42537E-01
  65   75 -0.26020E-01 -0.53851E-01
  75   75 -0.38105E-01 -0.66708E-01
  85   75 -0.54371E-01 -0.80303E-01
  95   75 -0.75264E-01 -0.93395E-01
 105   75 -0.10066     -0.10442    
 115   75 -0.12968     -0.11183    
 125   75 -0.16073     -0.11443    
 135   75 -0.19179     -0.11180    
 145   75 -0.22081     -0.10436    
 155   75 -0.24620     -0.93272E-01
 165   75 -0.26708     -0.80096E-01
 175   75 -0.28333     -0.66370E-01
 185   75 -0.29539     -0.53313E-01
 195   75 -0.30401     -0.41692E-01
 205   75 -0.30997     -0.31858E-01
 215   75 -0.31400     -0.23853E-01
 225   75 -0.31668     -0.17535E-01
 235   75 -0.31843     -0.12674E-01
 245   75 -0.31956     -0.90145E-02
 255   75 -0.32028     -0.63127E-02
 265   75 -0.32074     -0.43536E-02
 275   75 -0.32102     -0.29574E-02
 285   75 -0.32120     -0.19790E-02
 295   75 -0.32131     -0.13051E-02
 305   75 -0.32138     -0.84945E-03
 315   75 -0.32141     -0.54818E-03
 325   75 -0.32144     -0.35557E-03
 335   75 -0.32145     -0.24052E-03
 345   75 -0.32145     -0.18400E-03
 355   75 -0.32145     -0.17749E-03
 365   75 -0.32145     -0.22261E-03
 375   75 -0.32143     -0.33190E-03
 385   75 -0.32140     -0.53107E-03
 395   75 -0.32136     -0.86246E-03
 405   75 -0.32128     -0.13900E-02
 415   75 -0.32116     -0.22055E-02
 425   75 -0.32096     -0.34358E-02
 435   75 -0.32066     -0.52500E-02
 445   75 -0.32021     -0.78666E-02
 455   75 -0.31953     -0.11558E-01
 465   75 -0.31854     -0.16651E-01
 475   75 -0.31712     -0.23523E-01
 485   75 -0.31512     -0.32586E-01
 495   75 -0.31235     -0.44270E-01
 505   75 -0.30860     -0.58986E-01
 515   75 -0.30360     -0.77086E-01
 525   75 -0.29705     -0.98816E-01
 535   75 -0.28860     -0.12426    
 545   75 -0.27788     -0.15329    
 555   75 -0.26449     -0.18551    
 565   75 -0.24801     -0.22025    
 575   75 -0.22803     -0.25649    
 585   75 -0.20419     -0.29293    
 595   75 -0.17621     -0.32794    
 605   75 -0.14399     -0.35968    
 615   75 -0.10771     -0.38618    
 625   75 -0.67985E-01 -0.40552    
 635   75 -0.25849E-01 -0.41615    
   5   85 -0.90750E-03 -0.13652E-01
  15   85 -0.28671E-02 -0.15059E-01
  25   85 -0.52745E-02 -0.17903E-01
  35   85 -0.84727E-02 -0.22227E-01
  45   85 -0.12865E-01 -0.28057E-01
  55   85 -0.18922E-01 -0.35350E-01
  65   85 -0.27166E-01 -0.43928E-01
  75   85 -0.38115E-01 -0.53412E-01
  85   85 -0.52182E-01 -0.63174E-01
  95   85 -0.69536E-01 -0.72347E-01
 105   85 -0.89965E-01 -0.79924E-01
 115   85 -0.11280     -0.84937E-01
 125   85 -0.13697     -0.86686E-01
 135   85 -0.16113     -0.84909E-01
 145   85 -0.18397     -0.79860E-01
 155   85 -0.20439     -0.72232E-01
 165   85 -0.22173     -0.62981E-01
 175   85 -0.23578     -0.53098E-01
 185   85 -0.24669     -0.43429E-01
 195   85 -0.25487     -0.34570E-01
 205   85 -0.26083     -0.26860E-01
 215   85 -0.26506     -0.20419E-01
 225   85 -0.26801     -0.15216E-01
 235   85 -0.27003     -0.11130E-01
 245   85 -0.27139     -0.79993E-02
 255   85 -0.27230     -0.56528E-02
 265   85 -0.27290     -0.39293E-02
 275   85 -0.27329     -0.26875E-02
 285   85 -0.27353     -0.18092E-02
 295   85 -0.27369     -0.11996E-02
 305   85 -0.27379     -0.78471E-03
 315   85 -0.27385     -0.50917E-03
 325   85 -0.27389     -0.33280E-03
 335   85 -0.27391     -0.22825E-03
 345   85 -0.27392     -0.17906E-03
 355   85 -0.27393     -0.17864E-03
 365   85 -0.27392     -0.23028E-03
 375   85 -0.27392     -0.34828E-03
 385   85 -0.27390     -0.56048E-03
 395   85 -0.27387     -0.91215E-03
 405   85 -0.27382     -0.14713E-02
 415   85 -0.27373     -0.23354E-02
 425   85 -0.27360     -0.36390E-02
 435   85 -0.27339     -0.55617E-02
 445   85 -0.27308     -0.83358E-02
 455   85 -0.27261     -0.12251E-01
 465   85 -0.27192     -0.17655E-01
 475   85 -0.27093     -0.24952E-01
 485   85 -0.26953     -0.34583E-01
 495   85 -0.26760     -0.47011E-01
 505   85 -0.26495     -0.62685E-01
 515   85 -0.26140     -0.81994E-01
 525   85 -0.25670     -0.10523    
 535   85 -0.25058     -0.13250    
 545   85 -0.24270     -0.16374    
 555   85 -0.23269     -0.19858    
 565   85 -0.22010     -0.23637    
 575   85 -0.20445     -0.27613    
 585   85 -0.18521     -0.31650    
 595   85 -0.16185     -0.35580    
 605   85 -0.13396     -0.39194    
 615   85 -0.10141     -0.42259    
 625   85 -0.64611E-01 -0.44529    
 635   85 -0.24701E-01 -0.45791    
   5   95 -0.98015E-03 -0.11724E-01
  15   95 -0.30741E-02 -0.12849E-01
  25   95 -0.55770E-02 -0.15108E-01
  35   95 -0.87869E-02 -0.18505E-01
  45   95 -0.13033E-01 -0.23018E-01
  55   95 -0.18671E-01 -0.28562E-01
  65   95 -0.26067E-01 -0.34954E-01
  75   95 -0.35546E-01 -0.41873E-01
  85   95 -0.47332E-01 -0.48849E-01
  95   95 -0.61465E-01 -0.55284E-01
 105   95 -0.77728E-01 -0.60519E-01
 115   95 -0.95624E-01 -0.63946E-01
 125   95 -0.11441     -0.65133E-01
 135   95 -0.13319     -0.63921E-01
 145   95 -0.15108     -0.60462E-01
 155   95 -0.16733     -0.55181E-01
 165   95 -0.18145     -0.48676E-01
 175   95 -0.19321     -0.41591E-01
 185   95 -0.20264     -0.34508E-01
 195   95 -0.20996     -0.27869E-01
 205   95 -0.21548     -0.21958E-01
 215   95 -0.21954     -0.16913E-01
 225   95 -0.22246     -0.12755E-01
 235   95 -0.22453     -0.94320E-02
 245   95 -0.22596     -0.68449E-02
 255   95 -0.22694     -0.48788E-02
 265   95 -0.22760     -0.34172E-02
 275   95 -0.22804     -0.23530E-02
 285   95 -0.22833     -0.15935E-02
 295   95 -0.22852     -0.10623E-02
 305   95 -0.22863     -0.69857E-03
 315   95 -0.22871     -0.45598E-03
 325   95 -0.22875     -0.30068E-03
 335   95 -0.22878     -0.20964E-03
 345   95 -0.22880     -0.16939E-03
 355   95 -0.22881     -0.17546E-03
 365   95 -0.22881     -0.23280E-03
 375   95 -0.22881     -0.35723E-03
 385   95 -0.22880     -0.57817E-03
 395   95 -0.22878     -0.94290E-03
 405   95 -0.22875     -0.15221E-02
 415   95 -0.22871     -0.24169E-02
 425   95 -0.22863     -0.37669E-02
 435   95 -0.22852     -0.57584E-02
 445   95 -0.22835     -0.86325E-02
 455   95 -0.22809     -0.12690E-01
 465   95 -0.22771     -0.18294E-01
 475   95 -0.22716     -0.25865E-01
 485   95 -0.22638     -0.35866E-01
 495   95 -0.22528     -0.48785E-01
 505   95 -0.22377     -0.65098E-01
 515   95 -0.22171     -0.85230E-01
 525   95 -0.21894     -0.10951    
 535   95 -0.21525     -0.13810    
 545   95 -0.21037     -0.17098    
 555   95 -0.20396     -0.20787    
 565   95 -0.19556     -0.24820    
 575   95 -0.18461     -0.29107    
 585   95 -0.17038     -0.33524    
 595   95 -0.15200     -0.37901    
 605   95 -0.12855     -0.42019    
 615   95 -0.99355E-01 -0.45600    
 625   95 -0.64390E-01 -0.48322    
 635   95 -0.24868E-01 -0.49864    
   5  105 -0.96551E-03 -0.97442E-02
  15  105 -0.30124E-02 -0.10618E-01
  25  105 -0.54112E-02 -0.12363E-01
  35  105 -0.84085E-02 -0.14963E-01
  45  105 -0.12263E-01 -0.18376E-01
  55  105 -0.17240E-01 -0.22509E-01
  65  105 -0.23590E-01 -0.27198E-01
  75  105 -0.31519E-01 -0.32192E-01
  85  105 -0.41144E-01 -0.37148E-01
  95  105 -0.52446E-01 -0.41655E-01
 105  105 -0.65237E-01 -0.45278E-01
 115  105 -0.79152E-01 -0.47630E-01
 125  105 -0.93670E-01 -0.48440E-01
 135  105 -0.10819     -0.47608E-01
 145  105 -0.12209     -0.45228E-01
 155  105 -0.13488     -0.41564E-01
 165  105 -0.14616     -0.36997E-01
 175  105 -0.15575     -0.31948E-01
 185  105 -0.16363     -0.26813E-01
 195  105 -0.16990     -0.21913E-01
 205  105 -0.17475     -0.17469E-01
 215  105 -0.17841     -0.13607E-01
 225  105 -0.18111     -0.10372E-01
 235  105 -0.18307     -0.77443E-02
 245  105 -0.18445     -0.56703E-02
 255  105 -0.18542     -0.40741E-02
 265  105 -0.18608     -0.28742E-02
 275  105 -0.18653     -0.19920E-02
 285  105 -0.18682     -0.13570E-02
 295  105 -0.18702     -0.90951E-03
 305  105 -0.18714     -0.60135E-03
 315  105 -0.18722     -0.39507E-03
 325  105 -0.18727     -0.26320E-03
 335  105 -0.18730     -0.18713E-03
 345  105 -0.18732     -0.15645E-03
 355  105 -0.18733     -0.16885E-03
 365  105 -0.18734     -0.23076E-03
 375  105 -0.18734     -0.35915E-03
 385  105 -0.18734     -0.58451E-03
 395  105 -0.18734     -0.95512E-03
 405  105 -0.18734     -0.15430E-02
 415  105 -0.18733     -0.24508E-02
 425  105 -0.18731     -0.38204E-02
 435  105 -0.18729     -0.58412E-02
 445  105 -0.18726     -0.87582E-02
 455  105 -0.18721     -0.12878E-01
 465  105 -0.18713     -0.18570E-01
 475  105 -0.18701     -0.26262E-01
 485  105 -0.18683     -0.36432E-01
 495  105 -0.18658     -0.49581E-01
 505  105 -0.18620     -0.66205E-01
 515  105 -0.18564     -0.86755E-01
 525  105 -0.18483     -0.11159    
 535  105 -0.18364     -0.14095    
 545  105 -0.18188     -0.17485    
 555  105 -0.17928     -0.21313    
 565  105 -0.17541     -0.25536    
 575  105 -0.16964     -0.30086    
